GameKey,DateKey,DeveloperKey,PublisherKey,PlatfromKey,StoreKey,ESRBKey,PublicRating,Metacritic,Playtime,OwnerReviews
puyo-puyo-champions,2019-05-07,sonic-team,sega-2,nintendo-switch,nintendo,not-yet-rated,3.64,,2,11
abandon-ship,2019-10-21,fireblade-software,fireblade-software,pc,gog,not-yet-rated,0.0,,3,5
abandon-ship,2019-10-21,fireblade-software,fireblade-software,pc,steam,not-yet-rated,0.0,,3,5
abandon-ship,2019-10-21,fireblade-software,fireblade-software,macos,apple-appstore,not-yet-rated,0.0,,3,5
abandon-ship,2019-10-21,fireblade-software,fireblade-software,linux,gog,not-yet-rated,0.0,,3,5
abandon-ship,2019-10-21,fireblade-software,fireblade-software,linux,steam,not-yet-rated,0.0,,3,5
metro-exodus-the-two-colonels,2019-08-20,4a-games,deep-silver,pc,xbox-store,mature,4.12,,0,26
metro-exodus-the-two-colonels,2019-08-20,4a-games,deep-silver,pc,epic-games,mature,4.12,,0,26
metro-exodus-the-two-colonels,2019-08-20,4a-games,deep-silver,pc,steam,mature,4.12,,0,26
metro-exodus-the-two-colonels,2019-08-20,4a-games,deep-silver,xbox-one,xbox-store,mature,4.12,,0,26
metro-exodus-the-two-colonels,2019-08-20,4a-games,deep-silver,playstation4,playstation-store,mature,4.12,,0,26
saya-no-uta-the-song-of-saya,2019-08-13,nitroplus,jast-usa,pc,steam,not-yet-rated,3.73,,1,11
saya-no-uta-the-song-of-saya,2019-08-13,nitroplus,jast-usa,psp,,not-yet-rated,3.73,,1,11
knightin-2,2019-07-25,muzt-die-studios,muzt-die-studios,pc,gog,not-yet-rated,0.0,,3,2
knightin-2,2019-07-25,muzt-die-studios,muzt-die-studios,pc,xbox-store,not-yet-rated,0.0,,3,2
knightin-2,2019-07-25,muzt-die-studios,muzt-die-studios,pc,steam,not-yet-rated,0.0,,3,2
knightin-2,2019-07-25,muzt-die-studios,muzt-die-studios,xbox-one,xbox-store,not-yet-rated,0.0,,3,2
knightin-2,2019-07-25,muzt-die-studios,muzt-die-studios,macos,apple-appstore,not-yet-rated,0.0,,3,2
knightin-2,2019-07-25,muzt-die-studios,muzt-die-studios,linux,gog,not-yet-rated,0.0,,3,2
knightin-2,2019-07-25,muzt-die-studios,muzt-die-studios,linux,xbox-store,not-yet-rated,0.0,,3,2
knightin-2,2019-07-25,muzt-die-studios,muzt-die-studios,linux,steam,not-yet-rated,0.0,,3,2
knightin-2,2019-07-25,muzt-die-studios,muzt-die-studios,ps-vita,,not-yet-rated,0.0,,3,2
batman-arkham-collection,2019-09-06,warner-bros-interactive,independent,pc,xbox-store,not-yet-rated,3.81,,0,21
batman-arkham-collection,2019-09-06,warner-bros-interactive,independent,xbox-one,xbox-store,not-yet-rated,3.81,,0,21
batman-arkham-collection,2019-09-06,warner-bros-interactive,independent,playstation4,playstation-store,not-yet-rated,3.81,,0,21
minoria,2019-08-27,bombservice,dangen-entertainment,pc,xbox-store,not-yet-rated,3.45,73.0,3,10
minoria,2019-08-27,bombservice,dangen-entertainment,pc,steam,not-yet-rated,3.45,73.0,3,10
minoria,2019-08-27,bombservice,dangen-entertainment,xbox-one,xbox-store,not-yet-rated,3.45,73.0,3,10
minoria,2019-08-27,bombservice,dangen-entertainment,playstation4,playstation-store,not-yet-rated,3.45,73.0,3,10
minoria,2019-08-27,bombservice,dangen-entertainment,nintendo-switch,nintendo,not-yet-rated,3.45,73.0,3,10
microsoft-maquette,2019-01-15,microsoft-corporation,microsoft-studios,pc,steam,not-yet-rated,0.0,,1,4
rico,2019-03-12,ground-shatter,ground-shatter,pc,steam,mature,3.42,60.0,3,12
rico,2019-03-12,ground-shatter,ground-shatter,pc,xbox-store,mature,3.42,60.0,3,12
rico,2019-03-12,ground-shatter,ground-shatter,xbox-one,xbox-store,mature,3.42,60.0,3,12
rico,2019-03-12,ground-shatter,ground-shatter,playstation4,playstation-store,mature,3.42,60.0,3,12
rico,2019-03-12,ground-shatter,ground-shatter,nintendo-switch,nintendo,mature,3.42,60.0,3,12
swine-hd-remaster,2019-05-22,kite-games,assemble-entertainment,pc,gog,not-yet-rated,0.0,,1,3
swine-hd-remaster,2019-05-22,kite-games,assemble-entertainment,pc,steam,not-yet-rated,0.0,,1,3
flotsam,2019-09-25,pajama-llama-games,kongregate,pc,gog,not-yet-rated,0.0,,2,3
flotsam,2019-09-25,pajama-llama-games,kongregate,pc,steam,not-yet-rated,0.0,,2,3
rain-of-reflections-chapter-1,2019-10-04,lionbite-games,lionbite-games,pc,steam,not-yet-rated,0.0,,2,0
the-world-next-door,2019-04-30,rose-city-games,viz-media,pc,steam,not-yet-rated,0.0,,4,4
the-world-next-door,2019-04-30,rose-city-games,viz-media,pc,gog,not-yet-rated,0.0,,4,4
the-world-next-door,2019-04-30,rose-city-games,viz-media,nintendo-switch,nintendo,not-yet-rated,0.0,,4,4
the-world-next-door,2019-04-30,rose-city-games,viz-media,macos,apple-appstore,not-yet-rated,0.0,,4,4
wet-girl,2019-02-01,wet-girl,shoot-girl,pc,steam,not-yet-rated,0.0,,1,4
bear-with-me-the-lost-robots,2019-07-09,exordium-games,modus-games,pc,xbox-store,teen,0.0,,4,4
bear-with-me-the-lost-robots,2019-07-09,exordium-games,modus-games,pc,steam,teen,0.0,,4,4
bear-with-me-the-lost-robots,2019-07-09,exordium-games,modus-games,xbox-one,xbox-store,teen,0.0,,4,4
bear-with-me-the-lost-robots,2019-07-09,exordium-games,modus-games,playstation4,playstation-store,teen,0.0,,4,4
bear-with-me-the-lost-robots,2019-07-09,exordium-games,modus-games,nintendo-switch,nintendo,teen,0.0,,4,4
dont-even-think,2019-07-10,beijing-perfect-world-software-technology-developm,independent,playstation4,playstation-store,teen,2.64,,0,10
the-sojourn,2019-09-29,shifting-tides,iceberg-interactive,pc,gog,not-yet-rated,3.0,,2,9
the-sojourn,2019-09-29,shifting-tides,iceberg-interactive,pc,xbox-store,not-yet-rated,3.0,,2,9
the-sojourn,2019-09-29,shifting-tides,iceberg-interactive,pc,epic-games,not-yet-rated,3.0,,2,9
the-sojourn,2019-09-29,shifting-tides,iceberg-interactive,pc,steam,not-yet-rated,3.0,,2,9
the-sojourn,2019-09-29,shifting-tides,iceberg-interactive,xbox-one,xbox-store,not-yet-rated,3.0,,2,9
the-sojourn,2019-09-29,shifting-tides,iceberg-interactive,playstation4,playstation-store,not-yet-rated,3.0,,2,9
conan-unconquered,2019-05-30,petroglyph,funcom,pc,steam,not-yet-rated,3.0,62.0,3,9
people-playground,2019-07-23,mestiez,mestiez,pc,steam,not-yet-rated,4.48,,2,22
pagan-online,2019-08-27,mad-head-games,wargaming,pc,steam,teen,3.18,,2,9
the-elder-scroll-online-elsweyr,2019-06-04,bethesda-softworks,bethesda-softworks,pc,xbox-store,not-yet-rated,2.87,,0,23
the-elder-scroll-online-elsweyr,2019-06-04,bethesda-softworks,bethesda-softworks,pc,steam,not-yet-rated,2.87,,0,23
the-elder-scroll-online-elsweyr,2019-06-04,bethesda-softworks,bethesda-softworks,xbox-one,xbox-store,not-yet-rated,2.87,,0,23
the-elder-scroll-online-elsweyr,2019-06-04,bethesda-softworks,bethesda-softworks,playstation4,playstation-store,not-yet-rated,2.87,,0,23
vopime-fire-free-fire-hack,2019-03-15,voipme-fire,independent,web,,not-yet-rated,4.47,,0,18
jenny-leclue-detectivu,2019-09-19,mografi,mografi,pc,gog,not-yet-rated,3.92,,1,13
jenny-leclue-detectivu,2019-09-19,mografi,mografi,pc,steam,not-yet-rated,3.92,,1,13
jenny-leclue-detectivu,2019-09-19,mografi,mografi,ios,apple-appstore,not-yet-rated,3.92,,1,13
jenny-leclue-detectivu,2019-09-19,mografi,mografi,macos,apple-appstore,not-yet-rated,3.92,,1,13
jenny-leclue-detectivu,2019-09-19,mografi,mografi,linux,gog,not-yet-rated,3.92,,1,13
jenny-leclue-detectivu,2019-09-19,mografi,mografi,linux,steam,not-yet-rated,3.92,,1,13
mirror-maker,2019-01-24,kagami-works,paradise-project,pc,steam,not-yet-rated,0.0,,4,5
zup-9,2019-06-24,quiet-river,quiet-river,pc,steam,not-yet-rated,2.0,,2,6
daggerhood,2019-02-19,crescent-moon-games,crescent-moon-games-llc,xbox-one,xbox-store,everyone-10-plus,3.33,,0,9
daggerhood,2019-02-19,crescent-moon-games,crescent-moon-games-llc,nintendo-switch,nintendo,everyone-10-plus,3.33,,0,9
daggerhood,2019-02-19,crescent-moon-games,crescent-moon-games-llc,ios,apple-appstore,everyone-10-plus,3.33,,0,9
daggerhood,2019-02-19,crescent-moon-games,crescent-moon-games-llc,android,google-play,everyone-10-plus,3.33,,0,9
daggerhood,2019-02-19,crescent-moon-games,crescent-moon-games-llc,ps-vita,,everyone-10-plus,3.33,,0,9
grid-2019,2019-10-11,codemasters,codemasters,pc,xbox-store,everyone,3.27,75.0,0,14
grid-2019,2019-10-11,codemasters,codemasters,pc,steam,everyone,3.27,75.0,0,14
grid-2019,2019-10-11,codemasters,codemasters,xbox-one,xbox-store,everyone,3.27,75.0,0,14
grid-2019,2019-10-11,codemasters,codemasters,playstation4,playstation-store,everyone,3.27,75.0,0,14
toki-2019,2019-06-06,anuman-interactive,microids-2,pc,steam,everyone-10-plus,0.0,,1,1
toki-2019,2019-06-06,anuman-interactive,microids-2,playstation4,playstation-store,everyone-10-plus,0.0,,1,1
everybodys-golf-vr,2019-05-21,sony-interactive-entertainment,independent,playstation4,playstation-store,teen,3.57,78.0,0,7
meeple-station,2019-02-07,vox-games,vox-games,pc,steam,not-yet-rated,2.0,,1,7
meeple-station,2019-02-07,vox-games,vox-games,macos,apple-appstore,not-yet-rated,2.0,,1,7
meeple-station,2019-02-07,vox-games,vox-games,linux,steam,not-yet-rated,2.0,,1,7
grimshade,2019-03-25,talerock,asterion-games,pc,gog,not-yet-rated,3.0,,1,8
grimshade,2019-03-25,talerock,asterion-games,pc,steam,not-yet-rated,3.0,,1,8
auto-chess,2019-06-06,dragonest,long-entertainment-company-limited,pc,google-play,not-yet-rated,3.13,,0,39
auto-chess,2019-06-06,dragonest,long-entertainment-company-limited,pc,epic-games,not-yet-rated,3.13,,0,39
auto-chess,2019-06-06,dragonest,long-entertainment-company-limited,playstation4,playstation-store,not-yet-rated,3.13,,0,39
auto-chess,2019-06-06,dragonest,long-entertainment-company-limited,ios,apple-appstore,not-yet-rated,3.13,,0,39
auto-chess,2019-06-06,dragonest,long-entertainment-company-limited,android,google-play,not-yet-rated,3.13,,0,39
mario-kart-tour,2019-09-25,nintendo,nintendo,ios,apple-appstore,not-yet-rated,3.04,58.0,0,27
mario-kart-tour,2019-09-25,nintendo,nintendo,android,google-play,not-yet-rated,3.04,58.0,0,27
steel-division-2,2019-06-19,eugen-systems,eugen-systems,pc,gog,not-yet-rated,4.0,73.0,4,8
steel-division-2,2019-06-19,eugen-systems,eugen-systems,pc,steam,not-yet-rated,4.0,73.0,4,8
crystar,2019-08-27,furyu-corporation,spike-chunsoft-co-ltd,pc,steam,not-yet-rated,3.36,,5,10
crystar,2019-08-27,furyu-corporation,spike-chunsoft-co-ltd,playstation4,playstation-store,not-yet-rated,3.36,,5,10
taboos-cracks,2019-05-02,dsgame,dsgame,pc,steam,not-yet-rated,0.0,,1,2
femdom-waifu,2019-03-08,zee-vital,zee-vital,pc,steam,not-yet-rated,0.0,,1,3
contra-rogue-corps,2019-09-24,konami-digital-entertainment,konami,pc,steam,not-yet-rated,2.5,,0,6
contra-rogue-corps,2019-09-24,konami-digital-entertainment,konami,pc,xbox-store,not-yet-rated,2.5,,0,6
contra-rogue-corps,2019-09-24,konami-digital-entertainment,konami,xbox-one,xbox-store,not-yet-rated,2.5,,0,6
contra-rogue-corps,2019-09-24,konami-digital-entertainment,konami,playstation4,playstation-store,not-yet-rated,2.5,,0,6
contra-rogue-corps,2019-09-24,konami-digital-entertainment,konami,nintendo-switch,nintendo,not-yet-rated,2.5,,0,6
solstice-chronicles-mia,2019-02-07,ironward,ironward,pc,steam,not-yet-rated,0.0,,2,1
solstice-chronicles-mia,2019-02-07,ironward,ironward,nintendo-switch,nintendo,not-yet-rated,0.0,,2,1
super-neptunia-rpg,2019-06-20,compile-heart,idea-factory,pc,steam,not-yet-rated,0.0,,8,4
super-neptunia-rpg,2019-06-20,compile-heart,idea-factory,playstation4,playstation-store,not-yet-rated,0.0,,8,4
super-neptunia-rpg,2019-06-20,compile-heart,idea-factory,nintendo-switch,nintendo,not-yet-rated,0.0,,8,4
seal-girl,2019-01-05,inverse-game,inverse-game,pc,steam,not-yet-rated,0.0,,1,5
xenon-racer,2019-03-26,soedesco-publishing,soedesco-publishing,pc,xbox-store,not-yet-rated,2.83,,1,6
xenon-racer,2019-03-26,soedesco-publishing,soedesco-publishing,pc,steam,not-yet-rated,2.83,,1,6
xenon-racer,2019-03-26,soedesco-publishing,soedesco-publishing,xbox-one,xbox-store,not-yet-rated,2.83,,1,6
xenon-racer,2019-03-26,soedesco-publishing,soedesco-publishing,playstation4,playstation-store,not-yet-rated,2.83,,1,6
xenon-racer,2019-03-26,soedesco-publishing,soedesco-publishing,nintendo-switch,nintendo,not-yet-rated,2.83,,1,6
undead-horde,2019-05-15,10tons-ltd,10tons-ltd,pc,xbox-store,not-yet-rated,3.5,,1,7
undead-horde,2019-05-15,10tons-ltd,10tons-ltd,pc,steam,not-yet-rated,3.5,,1,7
undead-horde,2019-05-15,10tons-ltd,10tons-ltd,pc,gog,not-yet-rated,3.5,,1,7
undead-horde,2019-05-15,10tons-ltd,10tons-ltd,xbox-one,xbox-store,not-yet-rated,3.5,,1,7
undead-horde,2019-05-15,10tons-ltd,10tons-ltd,playstation4,playstation-store,not-yet-rated,3.5,,1,7
undead-horde,2019-05-15,10tons-ltd,10tons-ltd,nintendo-switch,nintendo,not-yet-rated,3.5,,1,7
undead-horde,2019-05-15,10tons-ltd,10tons-ltd,ios,apple-appstore,not-yet-rated,3.5,,1,7
undead-horde,2019-05-15,10tons-ltd,10tons-ltd,macos,apple-appstore,not-yet-rated,3.5,,1,7
undead-horde,2019-05-15,10tons-ltd,10tons-ltd,linux,xbox-store,not-yet-rated,3.5,,1,7
undead-horde,2019-05-15,10tons-ltd,10tons-ltd,linux,steam,not-yet-rated,3.5,,1,7
undead-horde,2019-05-15,10tons-ltd,10tons-ltd,linux,gog,not-yet-rated,3.5,,1,7
the-church-in-the-darkness,2019-08-02,paranoid-productions,paranoid-productions,pc,itch,mature,0.0,,1,5
the-church-in-the-darkness,2019-08-02,paranoid-productions,paranoid-productions,pc,xbox-store,mature,0.0,,1,5
the-church-in-the-darkness,2019-08-02,paranoid-productions,paranoid-productions,pc,gog,mature,0.0,,1,5
the-church-in-the-darkness,2019-08-02,paranoid-productions,paranoid-productions,pc,steam,mature,0.0,,1,5
the-church-in-the-darkness,2019-08-02,paranoid-productions,paranoid-productions,playstation4,playstation-store,mature,0.0,,1,5
the-church-in-the-darkness,2019-08-02,paranoid-productions,paranoid-productions,nintendo-switch,nintendo,mature,0.0,,1,5
the-church-in-the-darkness,2019-08-02,paranoid-productions,paranoid-productions,macos,apple-appstore,mature,0.0,,1,5
crystal-crisis,2019-05-28,nicalis,nicalis,pc,steam,not-yet-rated,0.0,,2,2
crystal-crisis,2019-05-28,nicalis,nicalis,playstation4,playstation-store,not-yet-rated,0.0,,2,2
crystal-crisis,2019-05-28,nicalis,nicalis,nintendo-switch,nintendo,not-yet-rated,0.0,,2,2
peasant-knight,2019-03-19,ratalaika-games-sl,ratalaika-games-sl,pc,steam,everyone-10-plus,0.0,,0,4
peasant-knight,2019-03-19,ratalaika-games-sl,ratalaika-games-sl,nintendo-switch,nintendo,everyone-10-plus,0.0,,0,4
peasant-knight,2019-03-19,ratalaika-games-sl,ratalaika-games-sl,ps-vita,,everyone-10-plus,0.0,,0,4
jump-king,2019-05-02,nexile,nexile,pc,xbox-store,not-yet-rated,3.64,,3,11
jump-king,2019-05-02,nexile,nexile,pc,gog,not-yet-rated,3.64,,3,11
jump-king,2019-05-02,nexile,nexile,pc,steam,not-yet-rated,3.64,,3,11
jump-king,2019-05-02,nexile,nexile,xbox-one,xbox-store,not-yet-rated,3.64,,3,11
jump-king,2019-05-02,nexile,nexile,playstation4,playstation-store,not-yet-rated,3.64,,3,11
tangle-tower,2019-10-22,sfb-games,sfb-games,pc,steam,teen,3.92,,6,13
tangle-tower,2019-10-22,sfb-games,sfb-games,nintendo-switch,nintendo,teen,3.92,,6,13
tangle-tower,2019-10-22,sfb-games,sfb-games,ios,apple-appstore,teen,3.92,,6,13
tangle-tower,2019-10-22,sfb-games,sfb-games,macos,apple-appstore,teen,3.92,,6,13
eternity-the-last-unicorn,2019-03-05,1c-publishing-eu-sro,1c-company,pc,xbox-store,not-yet-rated,1.86,,2,7
eternity-the-last-unicorn,2019-03-05,1c-publishing-eu-sro,1c-company,pc,steam,not-yet-rated,1.86,,2,7
eternity-the-last-unicorn,2019-03-05,1c-publishing-eu-sro,1c-company,xbox-one,xbox-store,not-yet-rated,1.86,,2,7
eternity-the-last-unicorn,2019-03-05,1c-publishing-eu-sro,1c-company,playstation4,playstation-store,not-yet-rated,1.86,,2,7
senran-kagura-burst-renewal,2019-01-22,tamsoft,marvelous,pc,steam,mature,4.0,,1,8
senran-kagura-burst-renewal,2019-01-22,tamsoft,marvelous,playstation4,playstation-store,mature,4.0,,1,8
forza-horizon-4-lego-speed-champions,2019-06-12,playground-games,microsoft-studios,pc,xbox-store,not-yet-rated,3.29,77.0,0,21
forza-horizon-4-lego-speed-champions,2019-06-12,playground-games,microsoft-studios,xbox-one,xbox-store,not-yet-rated,3.29,77.0,0,21
crossroads-inn,2019-10-23,kraken-unleashed,klabater,pc,gog,not-yet-rated,0.0,,2,4
crossroads-inn,2019-10-23,kraken-unleashed,klabater,pc,steam,not-yet-rated,0.0,,2,4
crossroads-inn,2019-10-23,kraken-unleashed,klabater,macos,apple-appstore,not-yet-rated,0.0,,2,4
crossroads-inn,2019-10-23,kraken-unleashed,klabater,linux,gog,not-yet-rated,0.0,,2,4
crossroads-inn,2019-10-23,kraken-unleashed,klabater,linux,steam,not-yet-rated,0.0,,2,4
sakura-mmo-3,2019-06-07,winged-cloud,winged-cloud,pc,steam,not-yet-rated,0.0,,4,1
sakura-mmo-3,2019-06-07,winged-cloud,winged-cloud,macos,apple-appstore,not-yet-rated,0.0,,4,1
sakura-mmo-3,2019-06-07,winged-cloud,winged-cloud,linux,steam,not-yet-rated,0.0,,4,1
zup-xs,2019-04-18,quiet-river,quiet-river,pc,steam,not-yet-rated,0.0,,3,4
the-padre,2019-06-27,shotgun-with-glitters,shotgun-with-glitters,pc,steam,teen,0.0,,1,1
the-padre,2019-06-27,shotgun-with-glitters,shotgun-with-glitters,playstation4,playstation-store,teen,0.0,,1,1
the-padre,2019-06-27,shotgun-with-glitters,shotgun-with-glitters,nintendo-switch,nintendo,teen,0.0,,1,1
the-padre,2019-06-27,shotgun-with-glitters,shotgun-with-glitters,macos,apple-appstore,teen,0.0,,1,1
the-padre,2019-06-27,shotgun-with-glitters,shotgun-with-glitters,linux,steam,teen,0.0,,1,1
the-bradwell-conspiracy,2019-10-08,a-brave-plan,bossa-studios,pc,xbox-store,mature,3.71,,4,7
the-bradwell-conspiracy,2019-10-08,a-brave-plan,bossa-studios,pc,steam,mature,3.71,,4,7
the-bradwell-conspiracy,2019-10-08,a-brave-plan,bossa-studios,xbox-one,xbox-store,mature,3.71,,4,7
the-bradwell-conspiracy,2019-10-08,a-brave-plan,bossa-studios,playstation4,playstation-store,mature,3.71,,4,7
the-bradwell-conspiracy,2019-10-08,a-brave-plan,bossa-studios,nintendo-switch,nintendo,mature,3.71,,4,7
the-bradwell-conspiracy,2019-10-08,a-brave-plan,bossa-studios,ios,apple-appstore,mature,3.71,,4,7
fate-hunters,2019-07-17,tower-games,tower-games,pc,gog,not-yet-rated,4.0,,4,10
fate-hunters,2019-07-17,tower-games,tower-games,pc,steam,not-yet-rated,4.0,,4,10
fate-hunters,2019-07-17,tower-games,tower-games,macos,apple-appstore,not-yet-rated,4.0,,4,10
fate-hunters,2019-07-17,tower-games,tower-games,linux,gog,not-yet-rated,4.0,,4,10
fate-hunters,2019-07-17,tower-games,tower-games,linux,steam,not-yet-rated,4.0,,4,10
road-to-guangdong-story-based-indie-road-trip-driv,2019-06-06,just-add-oil-games,excalibur-games,pc,xbox-store,not-yet-rated,0.0,,1,3
road-to-guangdong-story-based-indie-road-trip-driv,2019-06-06,just-add-oil-games,excalibur-games,pc,steam,not-yet-rated,0.0,,1,3
road-to-guangdong-story-based-indie-road-trip-driv,2019-06-06,just-add-oil-games,excalibur-games,xbox-one,xbox-store,not-yet-rated,0.0,,1,3
road-to-guangdong-story-based-indie-road-trip-driv,2019-06-06,just-add-oil-games,excalibur-games,playstation4,playstation-store,not-yet-rated,0.0,,1,3
caravan-stories,2019-09-10,,independent,playstation4,playstation-store,not-yet-rated,0.0,,0,5
sakura-fox-adventure,2019-10-25,winged-cloud,winged-cloud,pc,steam,not-yet-rated,0.0,,4,1
sakura-fox-adventure,2019-10-25,winged-cloud,winged-cloud,macos,apple-appstore,not-yet-rated,0.0,,4,1
sakura-fox-adventure,2019-10-25,winged-cloud,winged-cloud,linux,steam,not-yet-rated,0.0,,4,1
rainswept,2019-01-31,frostwood-interactive,frostwood-interactive,pc,xbox-store,not-yet-rated,3.64,,1,10
rainswept,2019-01-31,frostwood-interactive,frostwood-interactive,pc,gog,not-yet-rated,3.64,,1,10
rainswept,2019-01-31,frostwood-interactive,frostwood-interactive,pc,steam,not-yet-rated,3.64,,1,10
rainswept,2019-01-31,frostwood-interactive,frostwood-interactive,xbox-one,xbox-store,not-yet-rated,3.64,,1,10
rainswept,2019-01-31,frostwood-interactive,frostwood-interactive,playstation4,playstation-store,not-yet-rated,3.64,,1,10
rainswept,2019-01-31,frostwood-interactive,frostwood-interactive,nintendo-switch,nintendo,not-yet-rated,3.64,,1,10
rainswept,2019-01-31,frostwood-interactive,frostwood-interactive,macos,apple-appstore,not-yet-rated,3.64,,1,10
rainswept,2019-01-31,frostwood-interactive,frostwood-interactive,linux,xbox-store,not-yet-rated,3.64,,1,10
rainswept,2019-01-31,frostwood-interactive,frostwood-interactive,linux,gog,not-yet-rated,3.64,,1,10
rainswept,2019-01-31,frostwood-interactive,frostwood-interactive,linux,steam,not-yet-rated,3.64,,1,10
plane-mechanic-simulator,2019-02-12,disaster-studio,playway-sa-3,pc,steam,not-yet-rated,0.0,,2,5
plane-mechanic-simulator,2019-02-12,disaster-studio,playway-sa-3,pc,gog,not-yet-rated,0.0,,2,5
q-yo-blaster,2019-06-27,team-robot-black-hat,forever-entertainment-s-a,pc,steam,everyone-10-plus,0.0,,1,4
q-yo-blaster,2019-06-27,team-robot-black-hat,forever-entertainment-s-a,nintendo-switch,nintendo,everyone-10-plus,0.0,,1,4
oceanhorn-2-knights-of-the-lost-realm,2019-09-19,cornfox-bros,fdg-entertainment,playstation4,playstation-store,everyone-10-plus,3.4,72.0,0,15
oceanhorn-2-knights-of-the-lost-realm,2019-09-19,cornfox-bros,fdg-entertainment,ios,apple-appstore,everyone-10-plus,3.4,72.0,0,15
oceanhorn-2-knights-of-the-lost-realm,2019-09-19,cornfox-bros,fdg-entertainment,macos,apple-appstore,everyone-10-plus,3.4,72.0,0,15
last-oasis,2019-10-11,donkey-crew,donkey-crew,pc,steam,not-yet-rated,0.0,,29,1
decay-of-logos,2019-08-27,amplify-creations,rising-star-games,pc,gog,not-yet-rated,2.17,47.0,7,6
decay-of-logos,2019-08-27,amplify-creations,rising-star-games,pc,xbox-store,not-yet-rated,2.17,47.0,7,6
decay-of-logos,2019-08-27,amplify-creations,rising-star-games,pc,steam,not-yet-rated,2.17,47.0,7,6
decay-of-logos,2019-08-27,amplify-creations,rising-star-games,xbox-one,xbox-store,not-yet-rated,2.17,47.0,7,6
decay-of-logos,2019-08-27,amplify-creations,rising-star-games,playstation4,playstation-store,not-yet-rated,2.17,47.0,7,6
decay-of-logos,2019-08-27,amplify-creations,rising-star-games,nintendo-switch,nintendo,not-yet-rated,2.17,47.0,7,6
in-vert,2019-08-20,ternox,ternox,pc,xbox-store,everyone,0.0,,4,2
in-vert,2019-08-20,ternox,ternox,pc,steam,everyone,0.0,,4,2
in-vert,2019-08-20,ternox,ternox,xbox-one,xbox-store,everyone,0.0,,4,2
in-vert,2019-08-20,ternox,ternox,playstation4,playstation-store,everyone,0.0,,4,2
in-vert,2019-08-20,ternox,ternox,nintendo-switch,nintendo,everyone,0.0,,4,2
in-vert,2019-08-20,ternox,ternox,linux,xbox-store,everyone,0.0,,4,2
in-vert,2019-08-20,ternox,ternox,linux,steam,everyone,0.0,,4,2
super-monkey-ball-banana-blitz-hd,2019-10-29,sega,sega-2,pc,xbox-store,everyone-10-plus,3.0,,2,10
super-monkey-ball-banana-blitz-hd,2019-10-29,sega,sega-2,pc,steam,everyone-10-plus,3.0,,2,10
super-monkey-ball-banana-blitz-hd,2019-10-29,sega,sega-2,xbox-one,xbox-store,everyone-10-plus,3.0,,2,10
super-monkey-ball-banana-blitz-hd,2019-10-29,sega,sega-2,playstation4,playstation-store,everyone-10-plus,3.0,,2,10
super-monkey-ball-banana-blitz-hd,2019-10-29,sega,sega-2,nintendo-switch,nintendo,everyone-10-plus,3.0,,2,10
travis-strikes-again-no-more-heroes-complete-editi,2019-10-17,grasshopper-manufacture,marvelous-inc,pc,steam,mature,0.0,65.0,2,4
travis-strikes-again-no-more-heroes-complete-editi,2019-10-17,grasshopper-manufacture,marvelous-inc,playstation4,playstation-store,mature,0.0,65.0,2,4
acting-lessons,2019-07-25,dr-pinkcake,dr-pinkcake,pc,steam,not-yet-rated,3.85,,6,13
acting-lessons,2019-07-25,dr-pinkcake,dr-pinkcake,macos,apple-appstore,not-yet-rated,3.85,,6,13
acting-lessons,2019-07-25,dr-pinkcake,dr-pinkcake,linux,steam,not-yet-rated,3.85,,6,13
one-leaves,2019-02-28,,independent,xbox-one,xbox-store,not-yet-rated,2.89,,0,8
death-and-taxes,2019-08-30,placeholder-gameworks,placeholder-gameworks,pc,gog,not-yet-rated,3.71,,5,7
death-and-taxes,2019-08-30,placeholder-gameworks,placeholder-gameworks,pc,itch,not-yet-rated,3.71,,5,7
death-and-taxes,2019-08-30,placeholder-gameworks,placeholder-gameworks,pc,steam,not-yet-rated,3.71,,5,7
death-and-taxes,2019-08-30,placeholder-gameworks,placeholder-gameworks,macos,apple-appstore,not-yet-rated,3.71,,5,7
death-and-taxes,2019-08-30,placeholder-gameworks,placeholder-gameworks,linux,gog,not-yet-rated,3.71,,5,7
death-and-taxes,2019-08-30,placeholder-gameworks,placeholder-gameworks,linux,itch,not-yet-rated,3.71,,5,7
death-and-taxes,2019-08-30,placeholder-gameworks,placeholder-gameworks,linux,steam,not-yet-rated,3.71,,5,7
falcon-age,2019-04-09,outerloop-games,outerloop-games,pc,steam,teen,2.5,,2,7
falcon-age,2019-04-09,outerloop-games,outerloop-games,pc,epic-games,teen,2.5,,2,7
falcon-age,2019-04-09,outerloop-games,outerloop-games,playstation4,playstation-store,teen,2.5,,2,7
hentai-arena-battle-royale,2019-05-22,loveanime,amagswag-games,pc,steam,not-yet-rated,0.0,,2,4
hentai-arena-battle-royale,2019-05-22,loveanime,amagswag-games,macos,apple-appstore,not-yet-rated,0.0,,2,4
hentai-arena-battle-royale,2019-05-22,loveanime,amagswag-games,linux,steam,not-yet-rated,0.0,,2,4
vacation-simulator,2019-04-09,owlchemy-labs,owlchemy-labs,pc,steam,everyone-10-plus,3.73,,4,11
vacation-simulator,2019-04-09,owlchemy-labs,owlchemy-labs,playstation4,playstation-store,everyone-10-plus,3.73,,4,11
